sym,date,open,high,low,close,volume
XOM,2024.04.12,114.98,115.73,111.92,112.57,21556200
XOM,2024.04.15,113.25,113.81,111.71,111.93,15029500
XOM,2024.04.16,111.81,112.43,110.28,111.0,18082200
XOM,2024.04.17,110.87,111.62,109.53,110.94,14538600
XOM,2024.04.18,111.29,111.96,110.33,110.84,13821400
XOM,2024.04.19,111.44,113.1,111.24,112.11,21572400
XOM,2024.04.22,111.53,113.69,110.76,112.75,16340700
XOM,2024.04.23,112.23,113.22,111.71,113.19,13929800
XOM,2024.04.24,112.51,113.4,111.66,113.21,12101200
XOM,2024.04.25,113.19,113.87,111.66,113.47,16041000
XOM,2024.04.26,111.29,111.38,108.69,110.32,27289500
XOM,2024.04.29,110.13,112.27,110.13,111.89,17309900
XOM,2024.04.30,111.39,112.41,110.34,110.61,21083300
XOM,2024.05.01,110.62,110.79,108.17,108.51,27777700
XOM,2024.05.02,108.73,109.66,108.39,108.71,25513600
XOM,2024.05.03,108.48,108.55,106.74,108.48,28023300
XOM,2024.05.06,109.11,110.67,108.86,109.19,31401300
XOM,2024.05.07,109.68,109.96,108.42,108.64,30122000
XOM,2024.05.08,108.21,109.37,107.93,108.63,18957200
XOM,2024.05.09,108.67,110.85,108.66,110.77,17564000
XOM,2024.05.10,110.86,110.97,109.96,110.32,13648100
XOM,2024.05.13,110.75,111.33,109.53,110.27,15060600
XOM,2024.05.14,110.11,111.01,109.82,110.94,15079100
XOM,2024.05.15,110.88,112.04,109.44,111.8,18244300
XOM,2024.05.16,111.76,112.48,110.82,111.13,15745200
XOM,2024.05.17,111.53,112.98,111.21,112.8,15104500
XOM,2024.05.20,112.88,113.03,111.77,111.88,11551300
XOM,2024.05.21,111.63,112.62,111.04,111.11,14495000
XOM,2024.05.22,110.74,110.74,108.39,108.88,17879300
XOM,2024.05.23,108.99,110.79,106.88,107.02,15979800
XOM,2024.05.24,108.27,108.5,106.58,106.93,12212900
XOM,2024.05.28,107.03,108.53,106.6,108.29,13978300
XOM,2024.05.29,107.98,108.0,106.36,107.13,13902000
XOM,2024.05.30,106.79,107.6,106.5,107.47,14683700
XOM,2024.05.31,107.59,110.77,107.47,110.55,29037400
XOM,2024.06.03,109.65,109.71,107.25,107.9,19589300
XOM,2024.06.04,106.54,106.62,104.58,106.23,19412200
XOM,2024.06.05,106.43,106.72,105.1,106.65,14863500
XOM,2024.06.06,106.3,107.52,105.7,107.45,13154100
XOM,2024.06.07,107.28,108.33,106.23,106.3,13289200
XOM,2024.06.10,106.59,107.69,106.25,106.61,15239700
XOM,2024.06.11,106.06,106.23,104.94,105.76,12462400
XOM,2024.06.12,106.82,106.82,104.22,104.59,13606800
XOM,2024.06.13,104.5,104.52,103.45,103.75,14466900
XOM,2024.06.14,103.73,103.91,102.38,102.87,13313400
XOM,2024.06.17,102.93,103.2,101.99,102.16,21147900
XOM,2024.06.18,102.79,104.39,102.58,103.12,17762900
XOM,2024.06.20,103.62,106.18,103.32,105.35,17433200
XOM,2024.06.21,105.5,106.25,104.43,104.43,52212500
XOM,2024.06.24,105.26,107.98,105.26,107.53,16266700
XOM,2024.06.25,107.58,108.0,106.97,107.83,14188900
XOM,2024.06.26,107.85,108.25,106.67,107.87,15771800
XOM,2024.06.27,108.41,108.41,107.58,108.33,16812700
XOM,2024.06.28,109.23,109.88,108.12,108.54,24565900
XOM,2024.07.01,109.09,110.06,107.98,108.39,11972900
XOM,2024.07.02,109.27,109.31,107.0,107.65,13326700
XOM,2024.07.03,107.74,109.05,107.74,108.2,7732900
XOM,2024.07.05,108.06,108.07,106.25,106.89,12631000
XOM,2024.07.08,105.96,107.06,105.05,105.76,13350500
XOM,2024.07.09,104.76,106.1,104.29,104.6,11727000
XOM,2024.07.10,104.58,105.56,104.11,105.52,10004100
XOM,2024.07.11,105.06,106.84,104.59,106.77,13082700
XOM,2024.07.12,107.47,107.62,106.19,106.79,11684900
XOM,2024.07.15,107.74,109.52,107.08,108.62,13032500
XOM,2024.07.16,107.81,109.7,107.21,109.4,13614100
XOM,2024.07.17,110.06,111.42,109.88,110.91,13602800
XOM,2024.07.18,111.2,113.06,110.72,112.01,13033600
XOM,2024.07.19,111.81,112.08,109.24,109.43,16157700
XOM,2024.07.22,108.59,109.31,108.03,108.68,12065900
XOM,2024.07.23,108.24,108.58,106.7,106.92,11251700
XOM,2024.07.24,107.26,108.61,106.6,108.43,14925200
XOM,2024.07.25,108.58,111.28,108.01,110.71,17021700
XOM,2024.07.26,110.09,111.28,109.81,110.62,11252500
XOM,2024.07.29,110.61,110.68,108.78,109.46,8861800
XOM,2024.07.30,109.71,111.82,109.58,111.41,12483900
XOM,2024.07.31,112.8,112.91,111.78,111.81,15137700
XOM,2024.08.01,111.58,112.66,109.71,110.26,15051500
XOM,2024.08.02,109.34,112.07,108.82,110.2,20403800
XOM,2024.08.05,108.93,109.39,106.77,108.21,18025900
XOM,2024.08.06,107.9,109.02,107.13,107.63,13647800
XOM,2024.08.07,108.85,110.42,108.67,109.06,13660700
XOM,2024.08.08,109.44,111.36,109.11,111.15,13851000
XOM,2024.08.09,111.15,112.49,110.65,112.05,12151900
